Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 192
n: 192
a: 101
c: 80279343
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.192
1, 0.735
2, 0.578
3, 0.721
4, 0.164
5, 0.907
6, 0.95
7, 0.293
8, 0.936
9, 0.879
10, 0.122
11, 0.665
12, 0.508
13, 0.651
14, 0.094
15, 0.837
16, 0.88
17, 0.223
18, 0.866
19, 0.809
20, 0.052
21, 0.595
22, 0.438
23, 0.581
24, 0.024
25, 0.767
26, 0.81
27, 0.153
28, 0.796
29, 0.739
30, 0.982
31, 0.525
32, 0.368
33, 0.511
34, 0.954
35, 0.697
36, 0.74
37, 0.083
38, 0.726
39, 0.669
40, 0.912
41, 0.455
42, 0.298
43, 0.441
44, 0.884
45, 0.627
46, 0.67
47, 0.013
48, 0.656
49, 0.599
50, 0.842
51, 0.385
52, 0.228
53, 0.371
54, 0.814
55, 0.557
56, 0.6
57, 0.943
58, 0.586
59, 0.529
60, 0.772
61, 0.315
62, 0.158
63, 0.301
64, 0.744
65, 0.487
66, 0.53
67, 0.873
68, 0.516
69, 0.459
70, 0.702
71, 0.245
72, 0.088
73, 0.231
74, 0.674
75, 0.417
76, 0.46
77, 0.803
78, 0.446
79, 0.389
80, 0.632
81, 0.175
82, 0.018
83, 0.161
84, 0.604
85, 0.347
86, 0.39
87, 0.733
88, 0.376
89, 0.319
90, 0.562
91, 0.105
92, 0.948
93, 0.091
94, 0.534
95, 0.277
96, 0.32
97, 0.663
98, 0.306
99, 0.249
100, 0.492
