Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 348
n: 348
a: 101
c: 228550243
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.348
1, 0.391
2, 0.734
3, 0.377
4, 0.32
5, 0.563
6, 0.106
7, 0.949
8, 0.092
9, 0.535
10, 0.278
11, 0.321
12, 0.664
13, 0.307
14, 0.25
15, 0.493
16, 0.036
17, 0.879
18, 0.022
19, 0.465
20, 0.208
21, 0.251
22, 0.594
23, 0.237
24, 0.18
25, 0.423
26, 0.966
27, 0.809
28, 0.952
29, 0.395
30, 0.138
31, 0.181
32, 0.524
33, 0.167
34, 0.11
35, 0.353
36, 0.896
37, 0.739
38, 0.882
39, 0.325
40, 0.068
41, 0.111
42, 0.454
43, 0.097
44, 0.04
45, 0.283
46, 0.826
47, 0.669
48, 0.812
49, 0.255
50, 0.998
51, 0.041
52, 0.384
53, 0.027
54, 0.97
55, 0.213
56, 0.756
57, 0.599
58, 0.742
59, 0.185
60, 0.928
61, 0.971
62, 0.314
63, 0.957
64, 0.9
65, 0.143
66, 0.686
67, 0.529
68, 0.672
69, 0.115
70, 0.858
71, 0.901
72, 0.244
73, 0.887
74, 0.83
75, 0.073
76, 0.616
77, 0.459
78, 0.602
79, 0.045
80, 0.788
81, 0.831
82, 0.174
83, 0.817
84, 0.76
85, 0.003
86, 0.546
87, 0.389
88, 0.532
89, 0.975
90, 0.718
91, 0.761
92, 0.104
93, 0.747
94, 0.69
95, 0.933
96, 0.476
97, 0.319
98, 0.462
99, 0.905
100, 0.648
