Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 260
n: 260
a: 101
c: 1199835307
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.26
1, 0.567
2, 0.574
3, 0.281
4, 0.688
5, 0.795
6, 0.602
7, 0.109
8, 0.316
9, 0.223
10, 0.83
11, 0.137
12, 0.144
13, 0.851
14, 0.258
15, 0.365
16, 0.172
17, 0.679
18, 0.886
19, 0.793
20, 0.4
21, 0.707
22, 0.714
23, 0.421
24, 0.828
25, 0.935
26, 0.742
27, 0.249
28, 0.456
29, 0.363
30, 0.97
31, 0.277
32, 0.284
33, 0.991
34, 0.398
35, 0.505
36, 0.312
37, 0.819
38, 0.026
39, 0.933
40, 0.54
41, 0.847
42, 0.854
43, 0.561
44, 0.968
45, 0.075
46, 0.882
47, 0.389
48, 0.596
49, 0.503
50, 0.11
51, 0.417
52, 0.424
53, 0.131
54, 0.538
55, 0.645
56, 0.452
57, 0.959
58, 0.166
59, 0.073
60, 0.68
61, 0.987
62, 0.994
63, 0.701
64, 0.108
65, 0.215
66, 0.022
67, 0.529
68, 0.736
69, 0.643
70, 0.25
71, 0.557
72, 0.564
73, 0.271
74, 0.678
75, 0.785
76, 0.592
77, 0.099
78, 0.306
79, 0.213
80, 0.82
81, 0.127
82, 0.134
83, 0.841
84, 0.248
85, 0.355
86, 0.162
87, 0.669
88, 0.876
89, 0.783
90, 0.39
91, 0.697
92, 0.704
93, 0.411
94, 0.818
95, 0.925
96, 0.732
97, 0.239
98, 0.446
99, 0.353
100, 0.96
