Datos del motor: 
Motor: Decimal Metodo: Mixto
n0: 916
n: 916
a: 101
c: 1242573873
b: 3
h: 1000
m: 1000

Corrida.
 h,n 
0, 0.916
1, 0.389
2, 0.162
3, 0.235
4, 0.608
5, 0.281
6, 0.254
7, 0.527
8, 0.1
9, 0.973
10, 0.146
11, 0.619
12, 0.392
13, 0.465
14, 0.838
15, 0.511
16, 0.484
17, 0.757
18, 0.33
19, 0.203
20, 0.376
21, 0.849
22, 0.622
23, 0.695
24, 0.068
25, 0.741
26, 0.714
27, 0.987
28, 0.56
29, 0.433
30, 0.606
31, 0.079
32, 0.852
33, 0.925
34, 0.298
35, 0.971
36, 0.944
37, 0.217
38, 0.79
39, 0.663
40, 0.836
41, 0.309
42, 0.082
43, 0.155
44, 0.528
45, 0.201
46, 0.174
47, 0.447
48, 0.02
49, 0.893
50, 0.066
51, 0.539
52, 0.312
53, 0.385
54, 0.758
55, 0.431
56, 0.404
57, 0.677
58, 0.25
59, 0.123
60, 0.296
61, 0.769
62, 0.542
63, 0.615
64, 0.988
65, 0.661
66, 0.634
67, 0.907
68, 0.48
69, 0.353
70, 0.526
71, 0.999
72, 0.772
73, 0.845
74, 0.218
75, 0.891
76, 0.864
77, 0.137
78, 0.71
79, 0.583
80, 0.756
81, 0.229
82, 0.002
83, 0.075
84, 0.448
85, 0.121
86, 0.094
87, 0.367
88, 0.94
89, 0.813
90, 0.986
91, 0.459
92, 0.232
93, 0.305
94, 0.678
95, 0.351
96, 0.324
97, 0.597
98, 0.17
99, 0.043
100, 0.216
