Datos del motor: 
Motor: Binatio Metodo: Mixto
n0: 122
n: 122
a: 9
c: 7
b: 7
h: 128
m: 128

Corrida.
 h,n 
0, 0.953125
1, 0.6328125
2, 0.75
3, 0.8046875
4, 0.296875
5, 0.7265625
6, 0.59375
7, 0.3984375
8, 0.640625
9, 0.8203125
10, 0.4375
11, 0.9921875
12, 0.984375
13, 0.9140625
14, 0.28125
15, 0.5859375
16, 0.328125
17, 0.0078125
18, 0.125
19, 0.1796875
20, 0.671875
21, 0.1015625
22, 0.96875
23, 0.7734375
24, 0.015625
25, 0.1953125
26, 0.8125
27, 0.3671875
28, 0.359375
29, 0.2890625
30, 0.65625
31, 0.9609375
32, 0.703125
33, 0.3828125
34, 0.5
35, 0.5546875
36, 0.046875
37, 0.4765625
38, 0.34375
39, 0.1484375
40, 0.390625
41, 0.5703125
42, 0.1875
43, 0.7421875
44, 0.734375
45, 0.6640625
46, 0.03125
47, 0.3359375
48, 0.078125
49, 0.7578125
50, 0.875
51, 0.9296875
52, 0.421875
53, 0.8515625
54, 0.71875
55, 0.5234375
56, 0.765625
57, 0.9453125
58, 0.5625
59, 0.1171875
60, 0.109375
61, 0.0390625
62, 0.40625
63, 0.7109375
64, 0.453125
65, 0.1328125
66, 0.25
67, 0.3046875
68, 0.796875
69, 0.2265625
70, 0.09375
71, 0.8984375
72, 0.140625
73, 0.3203125
74, 0.9375
75, 0.4921875
76, 0.484375
77, 0.4140625
78, 0.78125
79, 0.0859375
80, 0.828125
81, 0.5078125
82, 0.625
83, 0.6796875
84, 0.171875
85, 0.6015625
86, 0.46875
87, 0.2734375
88, 0.515625
89, 0.6953125
90, 0.3125
91, 0.8671875
92, 0.859375
93, 0.7890625
94, 0.15625
95, 0.4609375
96, 0.203125
97, 0.8828125
98, 0.0
99, 0.0546875
100, 0.546875
