Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 275
n: 275
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.537109375
1, 0.205078125
2, 0.896484375
3, 0.033203125
4, 0.630859375
5, 0.986328125
6, 0.740234375
7, 0.064453125
8, 0.224609375
9, 0.267578125
10, 0.083984375
11, 0.595703125
12, 0.318359375
13, 0.048828125
14, 0.927734375
15, 0.626953125
16, 0.912109375
17, 0.330078125
18, 0.271484375
19, 0.158203125
20, 0.005859375
21, 0.111328125
22, 0.115234375
23, 0.189453125
24, 0.599609375
25, 0.392578125
26, 0.458984375
27, 0.720703125
28, 0.693359375
29, 0.173828125
30, 0.302734375
31, 0.751953125
32, 0.287109375
33, 0.455078125
34, 0.646484375
35, 0.283203125
36, 0.380859375
37, 0.236328125
38, 0.490234375
39, 0.314453125
40, 0.974609375
41, 0.517578125
42, 0.833984375
43, 0.845703125
44, 0.068359375
45, 0.298828125
46, 0.677734375
47, 0.876953125
48, 0.662109375
49, 0.580078125
50, 0.021484375
51, 0.408203125
52, 0.755859375
53, 0.361328125
54, 0.865234375
55, 0.439453125
56, 0.349609375
57, 0.642578125
58, 0.208984375
59, 0.970703125
60, 0.443359375
61, 0.423828125
62, 0.052734375
63, 0.001953125
64, 0.037109375
65, 0.705078125
66, 0.396484375
67, 0.533203125
68, 0.130859375
69, 0.486328125
70, 0.240234375
71, 0.564453125
72, 0.724609375
73, 0.767578125
74, 0.583984375
75, 0.095703125
76, 0.818359375
77, 0.548828125
78, 0.427734375
79, 0.126953125
80, 0.412109375
81, 0.830078125
82, 0.771484375
83, 0.658203125
84, 0.505859375
85, 0.611328125
86, 0.615234375
87, 0.689453125
88, 0.099609375
89, 0.892578125
90, 0.958984375
91, 0.220703125
92, 0.193359375
93, 0.673828125
94, 0.802734375
95, 0.251953125
96, 0.787109375
97, 0.955078125
98, 0.146484375
99, 0.783203125
100, 0.880859375
