Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 430
n: 430
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.83984375
1, 0.95703125
2, 0.18359375
3, 0.48828125
4, 0.27734375
5, 0.26953125
6, 0.12109375
7, 0.30078125
8, 0.71484375
9, 0.58203125
10, 0.05859375
11, 0.11328125
12, 0.15234375
13, 0.89453125
14, 0.99609375
15, 0.92578125
16, 0.58984375
17, 0.20703125
18, 0.93359375
19, 0.73828125
20, 0.02734375
21, 0.51953125
22, 0.87109375
23, 0.55078125
24, 0.46484375
25, 0.83203125
26, 0.80859375
27, 0.36328125
28, 0.90234375
29, 0.14453125
30, 0.74609375
31, 0.17578125
32, 0.33984375
33, 0.45703125
34, 0.68359375
35, 0.98828125
36, 0.77734375
37, 0.76953125
38, 0.62109375
39, 0.80078125
40, 0.21484375
41, 0.08203125
42, 0.55859375
43, 0.61328125
44, 0.65234375
45, 0.39453125
46, 0.49609375
47, 0.42578125
48, 0.08984375
49, 0.70703125
50, 0.43359375
51, 0.23828125
52, 0.52734375
53, 0.01953125
54, 0.37109375
55, 0.05078125
56, 0.96484375
57, 0.33203125
58, 0.30859375
59, 0.86328125
60, 0.40234375
61, 0.64453125
62, 0.24609375
63, 0.67578125
64, 0.83984375
65, 0.95703125
66, 0.18359375
67, 0.48828125
68, 0.27734375
69, 0.26953125
70, 0.12109375
71, 0.30078125
72, 0.71484375
73, 0.58203125
74, 0.05859375
75, 0.11328125
76, 0.15234375
77, 0.89453125
78, 0.99609375
79, 0.92578125
80, 0.58984375
81, 0.20703125
82, 0.93359375
83, 0.73828125
84, 0.02734375
85, 0.51953125
86, 0.87109375
87, 0.55078125
88, 0.46484375
89, 0.83203125
90, 0.80859375
91, 0.36328125
92, 0.90234375
93, 0.14453125
94, 0.74609375
95, 0.17578125
96, 0.33984375
97, 0.45703125
98, 0.68359375
99, 0.98828125
100, 0.77734375
