Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 262
n: 262
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.51171875
1, 0.72265625
2, 0.73046875
3, 0.87890625
4, 0.69921875
5, 0.28515625
6, 0.41796875
7, 0.94140625
8, 0.88671875
9, 0.84765625
10, 0.10546875
11, 0.00390625
12, 0.07421875
13, 0.41015625
14, 0.79296875
15, 0.06640625
16, 0.26171875
17, 0.97265625
18, 0.48046875
19, 0.12890625
20, 0.44921875
21, 0.53515625
22, 0.16796875
23, 0.19140625
24, 0.63671875
25, 0.09765625
26, 0.85546875
27, 0.25390625
28, 0.82421875
29, 0.66015625
30, 0.54296875
31, 0.31640625
32, 0.01171875
33, 0.22265625
34, 0.23046875
35, 0.37890625
36, 0.19921875
37, 0.78515625
38, 0.91796875
39, 0.44140625
40, 0.38671875
41, 0.34765625
42, 0.60546875
43, 0.50390625
44, 0.57421875
45, 0.91015625
46, 0.29296875
47, 0.56640625
48, 0.76171875
49, 0.47265625
50, 0.98046875
51, 0.62890625
52, 0.94921875
53, 0.03515625
54, 0.66796875
55, 0.69140625
56, 0.13671875
57, 0.59765625
58, 0.35546875
59, 0.75390625
60, 0.32421875
61, 0.16015625
62, 0.04296875
63, 0.81640625
64, 0.51171875
65, 0.72265625
66, 0.73046875
67, 0.87890625
68, 0.69921875
69, 0.28515625
70, 0.41796875
71, 0.94140625
72, 0.88671875
73, 0.84765625
74, 0.10546875
75, 0.00390625
76, 0.07421875
77, 0.41015625
78, 0.79296875
79, 0.06640625
80, 0.26171875
81, 0.97265625
82, 0.48046875
83, 0.12890625
84, 0.44921875
85, 0.53515625
86, 0.16796875
87, 0.19140625
88, 0.63671875
89, 0.09765625
90, 0.85546875
91, 0.25390625
92, 0.82421875
93, 0.66015625
94, 0.54296875
95, 0.31640625
96, 0.01171875
97, 0.22265625
98, 0.23046875
99, 0.37890625
100, 0.19921875
