Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 455
n: 455
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.888671875
1, 0.884765625
2, 0.810546875
3, 0.400390625
4, 0.607421875
5, 0.541015625
6, 0.279296875
7, 0.306640625
8, 0.826171875
9, 0.697265625
10, 0.248046875
11, 0.712890625
12, 0.544921875
13, 0.353515625
14, 0.716796875
15, 0.619140625
16, 0.763671875
17, 0.509765625
18, 0.685546875
19, 0.025390625
20, 0.482421875
21, 0.166015625
22, 0.154296875
23, 0.931640625
24, 0.701171875
25, 0.322265625
26, 0.123046875
27, 0.337890625
28, 0.419921875
29, 0.978515625
30, 0.591796875
31, 0.244140625
32, 0.638671875
33, 0.134765625
34, 0.560546875
35, 0.650390625
36, 0.357421875
37, 0.791015625
38, 0.029296875
39, 0.556640625
40, 0.576171875
41, 0.947265625
42, 0.998046875
43, 0.962890625
44, 0.294921875
45, 0.603515625
46, 0.466796875
47, 0.869140625
48, 0.513671875
49, 0.759765625
50, 0.435546875
51, 0.275390625
52, 0.232421875
53, 0.416015625
54, 0.904296875
55, 0.181640625
56, 0.451171875
57, 0.572265625
58, 0.873046875
59, 0.587890625
60, 0.169921875
61, 0.228515625
62, 0.341796875
63, 0.494140625
64, 0.388671875
65, 0.384765625
66, 0.310546875
67, 0.900390625
68, 0.107421875
69, 0.041015625
70, 0.779296875
71, 0.806640625
72, 0.326171875
73, 0.197265625
74, 0.748046875
75, 0.212890625
76, 0.044921875
77, 0.853515625
78, 0.216796875
79, 0.119140625
80, 0.263671875
81, 0.009765625
82, 0.185546875
83, 0.525390625
84, 0.982421875
85, 0.666015625
86, 0.654296875
87, 0.431640625
88, 0.201171875
89, 0.822265625
90, 0.623046875
91, 0.837890625
92, 0.919921875
93, 0.478515625
94, 0.091796875
95, 0.744140625
96, 0.138671875
97, 0.634765625
98, 0.060546875
99, 0.150390625
100, 0.857421875
