Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 55
n: 55
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.107421875
1, 0.041015625
2, 0.779296875
3, 0.806640625
4, 0.326171875
5, 0.197265625
6, 0.748046875
7, 0.212890625
8, 0.044921875
9, 0.853515625
10, 0.216796875
11, 0.119140625
12, 0.263671875
13, 0.009765625
14, 0.185546875
15, 0.525390625
16, 0.982421875
17, 0.666015625
18, 0.654296875
19, 0.431640625
20, 0.201171875
21, 0.822265625
22, 0.623046875
23, 0.837890625
24, 0.919921875
25, 0.478515625
26, 0.091796875
27, 0.744140625
28, 0.138671875
29, 0.634765625
30, 0.060546875
31, 0.150390625
32, 0.857421875
33, 0.291015625
34, 0.529296875
35, 0.056640625
36, 0.076171875
37, 0.447265625
38, 0.498046875
39, 0.462890625
40, 0.794921875
41, 0.103515625
42, 0.966796875
43, 0.369140625
44, 0.013671875
45, 0.259765625
46, 0.935546875
47, 0.775390625
48, 0.732421875
49, 0.916015625
50, 0.404296875
51, 0.681640625
52, 0.951171875
53, 0.072265625
54, 0.373046875
55, 0.087890625
56, 0.669921875
57, 0.728515625
58, 0.841796875
59, 0.994140625
60, 0.888671875
61, 0.884765625
62, 0.810546875
63, 0.400390625
64, 0.607421875
65, 0.541015625
66, 0.279296875
67, 0.306640625
68, 0.826171875
69, 0.697265625
70, 0.248046875
71, 0.712890625
72, 0.544921875
73, 0.353515625
74, 0.716796875
75, 0.619140625
76, 0.763671875
77, 0.509765625
78, 0.685546875
79, 0.025390625
80, 0.482421875
81, 0.166015625
82, 0.154296875
83, 0.931640625
84, 0.701171875
85, 0.322265625
86, 0.123046875
87, 0.337890625
88, 0.419921875
89, 0.978515625
90, 0.591796875
91, 0.244140625
92, 0.638671875
93, 0.134765625
94, 0.560546875
95, 0.650390625
96, 0.357421875
97, 0.791015625
98, 0.029296875
99, 0.556640625
100, 0.576171875
