Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 280
n: 280
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.546875
1, 0.390625
2, 0.421875
3, 0.015625
4, 0.296875
5, 0.640625
6, 0.171875
7, 0.265625
8, 0.046875
9, 0.890625
10, 0.921875
11, 0.515625
12, 0.796875
13, 0.140625
14, 0.671875
15, 0.765625
16, 0.546875
17, 0.390625
18, 0.421875
19, 0.015625
20, 0.296875
21, 0.640625
22, 0.171875
23, 0.265625
24, 0.046875
25, 0.890625
26, 0.921875
27, 0.515625
28, 0.796875
29, 0.140625
30, 0.671875
31, 0.765625
32, 0.546875
33, 0.390625
34, 0.421875
35, 0.015625
36, 0.296875
37, 0.640625
38, 0.171875
39, 0.265625
40, 0.046875
41, 0.890625
42, 0.921875
43, 0.515625
44, 0.796875
45, 0.140625
46, 0.671875
47, 0.765625
48, 0.546875
49, 0.390625
50, 0.421875
51, 0.015625
52, 0.296875
53, 0.640625
54, 0.171875
55, 0.265625
56, 0.046875
57, 0.890625
58, 0.921875
59, 0.515625
60, 0.796875
61, 0.140625
62, 0.671875
63, 0.765625
64, 0.546875
65, 0.390625
66, 0.421875
67, 0.015625
68, 0.296875
69, 0.640625
70, 0.171875
71, 0.265625
72, 0.046875
73, 0.890625
74, 0.921875
75, 0.515625
76, 0.796875
77, 0.140625
78, 0.671875
79, 0.765625
80, 0.546875
81, 0.390625
82, 0.421875
83, 0.015625
84, 0.296875
85, 0.640625
86, 0.171875
87, 0.265625
88, 0.046875
89, 0.890625
90, 0.921875
91, 0.515625
92, 0.796875
93, 0.140625
94, 0.671875
95, 0.765625
96, 0.546875
97, 0.390625
98, 0.421875
99, 0.015625
100, 0.296875
