Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 284
n: 284
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.5546875
1, 0.5390625
2, 0.2421875
3, 0.6015625
4, 0.4296875
5, 0.1640625
6, 0.1171875
7, 0.2265625
8, 0.3046875
9, 0.7890625
10, 0.9921875
11, 0.8515625
12, 0.1796875
13, 0.4140625
14, 0.8671875
15, 0.4765625
16, 0.0546875
17, 0.0390625
18, 0.7421875
19, 0.1015625
20, 0.9296875
21, 0.6640625
22, 0.6171875
23, 0.7265625
24, 0.8046875
25, 0.2890625
26, 0.4921875
27, 0.3515625
28, 0.6796875
29, 0.9140625
30, 0.3671875
31, 0.9765625
32, 0.5546875
33, 0.5390625
34, 0.2421875
35, 0.6015625
36, 0.4296875
37, 0.1640625
38, 0.1171875
39, 0.2265625
40, 0.3046875
41, 0.7890625
42, 0.9921875
43, 0.8515625
44, 0.1796875
45, 0.4140625
46, 0.8671875
47, 0.4765625
48, 0.0546875
49, 0.0390625
50, 0.7421875
51, 0.1015625
52, 0.9296875
53, 0.6640625
54, 0.6171875
55, 0.7265625
56, 0.8046875
57, 0.2890625
58, 0.4921875
59, 0.3515625
60, 0.6796875
61, 0.9140625
62, 0.3671875
63, 0.9765625
64, 0.5546875
65, 0.5390625
66, 0.2421875
67, 0.6015625
68, 0.4296875
69, 0.1640625
70, 0.1171875
71, 0.2265625
72, 0.3046875
73, 0.7890625
74, 0.9921875
75, 0.8515625
76, 0.1796875
77, 0.4140625
78, 0.8671875
79, 0.4765625
80, 0.0546875
81, 0.0390625
82, 0.7421875
83, 0.1015625
84, 0.9296875
85, 0.6640625
86, 0.6171875
87, 0.7265625
88, 0.8046875
89, 0.2890625
90, 0.4921875
91, 0.3515625
92, 0.6796875
93, 0.9140625
94, 0.3671875
95, 0.9765625
96, 0.5546875
97, 0.5390625
98, 0.2421875
99, 0.6015625
100, 0.4296875
