Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 443
n: 443
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.865234375
1, 0.439453125
2, 0.349609375
3, 0.642578125
4, 0.208984375
5, 0.970703125
6, 0.443359375
7, 0.423828125
8, 0.052734375
9, 0.001953125
10, 0.037109375
11, 0.705078125
12, 0.396484375
13, 0.533203125
14, 0.130859375
15, 0.486328125
16, 0.240234375
17, 0.564453125
18, 0.724609375
19, 0.767578125
20, 0.583984375
21, 0.095703125
22, 0.818359375
23, 0.548828125
24, 0.427734375
25, 0.126953125
26, 0.412109375
27, 0.830078125
28, 0.771484375
29, 0.658203125
30, 0.505859375
31, 0.611328125
32, 0.615234375
33, 0.689453125
34, 0.099609375
35, 0.892578125
36, 0.958984375
37, 0.220703125
38, 0.193359375
39, 0.673828125
40, 0.802734375
41, 0.251953125
42, 0.787109375
43, 0.955078125
44, 0.146484375
45, 0.783203125
46, 0.880859375
47, 0.736328125
48, 0.990234375
49, 0.814453125
50, 0.474609375
51, 0.017578125
52, 0.333984375
53, 0.345703125
54, 0.568359375
55, 0.798828125
56, 0.177734375
57, 0.376953125
58, 0.162109375
59, 0.080078125
60, 0.521484375
61, 0.908203125
62, 0.255859375
63, 0.861328125
64, 0.365234375
65, 0.939453125
66, 0.849609375
67, 0.142578125
68, 0.708984375
69, 0.470703125
70, 0.943359375
71, 0.923828125
72, 0.552734375
73, 0.501953125
74, 0.537109375
75, 0.205078125
76, 0.896484375
77, 0.033203125
78, 0.630859375
79, 0.986328125
80, 0.740234375
81, 0.064453125
82, 0.224609375
83, 0.267578125
84, 0.083984375
85, 0.595703125
86, 0.318359375
87, 0.048828125
88, 0.927734375
89, 0.626953125
90, 0.912109375
91, 0.330078125
92, 0.271484375
93, 0.158203125
94, 0.005859375
95, 0.111328125
96, 0.115234375
97, 0.189453125
98, 0.599609375
99, 0.392578125
100, 0.458984375
