Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 199
n: 199
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.388671875
1, 0.384765625
2, 0.310546875
3, 0.900390625
4, 0.107421875
5, 0.041015625
6, 0.779296875
7, 0.806640625
8, 0.326171875
9, 0.197265625
10, 0.748046875
11, 0.212890625
12, 0.044921875
13, 0.853515625
14, 0.216796875
15, 0.119140625
16, 0.263671875
17, 0.009765625
18, 0.185546875
19, 0.525390625
20, 0.982421875
21, 0.666015625
22, 0.654296875
23, 0.431640625
24, 0.201171875
25, 0.822265625
26, 0.623046875
27, 0.837890625
28, 0.919921875
29, 0.478515625
30, 0.091796875
31, 0.744140625
32, 0.138671875
33, 0.634765625
34, 0.060546875
35, 0.150390625
36, 0.857421875
37, 0.291015625
38, 0.529296875
39, 0.056640625
40, 0.076171875
41, 0.447265625
42, 0.498046875
43, 0.462890625
44, 0.794921875
45, 0.103515625
46, 0.966796875
47, 0.369140625
48, 0.013671875
49, 0.259765625
50, 0.935546875
51, 0.775390625
52, 0.732421875
53, 0.916015625
54, 0.404296875
55, 0.681640625
56, 0.951171875
57, 0.072265625
58, 0.373046875
59, 0.087890625
60, 0.669921875
61, 0.728515625
62, 0.841796875
63, 0.994140625
64, 0.888671875
65, 0.884765625
66, 0.810546875
67, 0.400390625
68, 0.607421875
69, 0.541015625
70, 0.279296875
71, 0.306640625
72, 0.826171875
73, 0.697265625
74, 0.248046875
75, 0.712890625
76, 0.544921875
77, 0.353515625
78, 0.716796875
79, 0.619140625
80, 0.763671875
81, 0.509765625
82, 0.685546875
83, 0.025390625
84, 0.482421875
85, 0.166015625
86, 0.154296875
87, 0.931640625
88, 0.701171875
89, 0.322265625
90, 0.123046875
91, 0.337890625
92, 0.419921875
93, 0.978515625
94, 0.591796875
95, 0.244140625
96, 0.638671875
97, 0.134765625
98, 0.560546875
99, 0.650390625
100, 0.357421875
