Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 112
n: 112
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.21875
1, 0.15625
2, 0.96875
3, 0.40625
4, 0.71875
5, 0.65625
6, 0.46875
7, 0.90625
8, 0.21875
9, 0.15625
10, 0.96875
11, 0.40625
12, 0.71875
13, 0.65625
14, 0.46875
15, 0.90625
16, 0.21875
17, 0.15625
18, 0.96875
19, 0.40625
20, 0.71875
21, 0.65625
22, 0.46875
23, 0.90625
24, 0.21875
25, 0.15625
26, 0.96875
27, 0.40625
28, 0.71875
29, 0.65625
30, 0.46875
31, 0.90625
32, 0.21875
33, 0.15625
34, 0.96875
35, 0.40625
36, 0.71875
37, 0.65625
38, 0.46875
39, 0.90625
40, 0.21875
41, 0.15625
42, 0.96875
43, 0.40625
44, 0.71875
45, 0.65625
46, 0.46875
47, 0.90625
48, 0.21875
49, 0.15625
50, 0.96875
51, 0.40625
52, 0.71875
53, 0.65625
54, 0.46875
55, 0.90625
56, 0.21875
57, 0.15625
58, 0.96875
59, 0.40625
60, 0.71875
61, 0.65625
62, 0.46875
63, 0.90625
64, 0.21875
65, 0.15625
66, 0.96875
67, 0.40625
68, 0.71875
69, 0.65625
70, 0.46875
71, 0.90625
72, 0.21875
73, 0.15625
74, 0.96875
75, 0.40625
76, 0.71875
77, 0.65625
78, 0.46875
79, 0.90625
80, 0.21875
81, 0.15625
82, 0.96875
83, 0.40625
84, 0.71875
85, 0.65625
86, 0.46875
87, 0.90625
88, 0.21875
89, 0.15625
90, 0.96875
91, 0.40625
92, 0.71875
93, 0.65625
94, 0.46875
95, 0.90625
96, 0.21875
97, 0.15625
98, 0.96875
99, 0.40625
100, 0.71875
