Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 92
n: 92
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.1796875
1, 0.4140625
2, 0.8671875
3, 0.4765625
4, 0.0546875
5, 0.0390625
6, 0.7421875
7, 0.1015625
8, 0.9296875
9, 0.6640625
10, 0.6171875
11, 0.7265625
12, 0.8046875
13, 0.2890625
14, 0.4921875
15, 0.3515625
16, 0.6796875
17, 0.9140625
18, 0.3671875
19, 0.9765625
20, 0.5546875
21, 0.5390625
22, 0.2421875
23, 0.6015625
24, 0.4296875
25, 0.1640625
26, 0.1171875
27, 0.2265625
28, 0.3046875
29, 0.7890625
30, 0.9921875
31, 0.8515625
32, 0.1796875
33, 0.4140625
34, 0.8671875
35, 0.4765625
36, 0.0546875
37, 0.0390625
38, 0.7421875
39, 0.1015625
40, 0.9296875
41, 0.6640625
42, 0.6171875
43, 0.7265625
44, 0.8046875
45, 0.2890625
46, 0.4921875
47, 0.3515625
48, 0.6796875
49, 0.9140625
50, 0.3671875
51, 0.9765625
52, 0.5546875
53, 0.5390625
54, 0.2421875
55, 0.6015625
56, 0.4296875
57, 0.1640625
58, 0.1171875
59, 0.2265625
60, 0.3046875
61, 0.7890625
62, 0.9921875
63, 0.8515625
64, 0.1796875
65, 0.4140625
66, 0.8671875
67, 0.4765625
68, 0.0546875
69, 0.0390625
70, 0.7421875
71, 0.1015625
72, 0.9296875
73, 0.6640625
74, 0.6171875
75, 0.7265625
76, 0.8046875
77, 0.2890625
78, 0.4921875
79, 0.3515625
80, 0.6796875
81, 0.9140625
82, 0.3671875
83, 0.9765625
84, 0.5546875
85, 0.5390625
86, 0.2421875
87, 0.6015625
88, 0.4296875
89, 0.1640625
90, 0.1171875
91, 0.2265625
92, 0.3046875
93, 0.7890625
94, 0.9921875
95, 0.8515625
96, 0.1796875
97, 0.4140625
98, 0.8671875
99, 0.4765625
100, 0.0546875
