Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 467
n: 467
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.912109375
1, 0.330078125
2, 0.271484375
3, 0.158203125
4, 0.005859375
5, 0.111328125
6, 0.115234375
7, 0.189453125
8, 0.599609375
9, 0.392578125
10, 0.458984375
11, 0.720703125
12, 0.693359375
13, 0.173828125
14, 0.302734375
15, 0.751953125
16, 0.287109375
17, 0.455078125
18, 0.646484375
19, 0.283203125
20, 0.380859375
21, 0.236328125
22, 0.490234375
23, 0.314453125
24, 0.974609375
25, 0.517578125
26, 0.833984375
27, 0.845703125
28, 0.068359375
29, 0.298828125
30, 0.677734375
31, 0.876953125
32, 0.662109375
33, 0.580078125
34, 0.021484375
35, 0.408203125
36, 0.755859375
37, 0.361328125
38, 0.865234375
39, 0.439453125
40, 0.349609375
41, 0.642578125
42, 0.208984375
43, 0.970703125
44, 0.443359375
45, 0.423828125
46, 0.052734375
47, 0.001953125
48, 0.037109375
49, 0.705078125
50, 0.396484375
51, 0.533203125
52, 0.130859375
53, 0.486328125
54, 0.240234375
55, 0.564453125
56, 0.724609375
57, 0.767578125
58, 0.583984375
59, 0.095703125
60, 0.818359375
61, 0.548828125
62, 0.427734375
63, 0.126953125
64, 0.412109375
65, 0.830078125
66, 0.771484375
67, 0.658203125
68, 0.505859375
69, 0.611328125
70, 0.615234375
71, 0.689453125
72, 0.099609375
73, 0.892578125
74, 0.958984375
75, 0.220703125
76, 0.193359375
77, 0.673828125
78, 0.802734375
79, 0.251953125
80, 0.787109375
81, 0.955078125
82, 0.146484375
83, 0.783203125
84, 0.880859375
85, 0.736328125
86, 0.990234375
87, 0.814453125
88, 0.474609375
89, 0.017578125
90, 0.333984375
91, 0.345703125
92, 0.568359375
93, 0.798828125
94, 0.177734375
95, 0.376953125
96, 0.162109375
97, 0.080078125
98, 0.521484375
99, 0.908203125
100, 0.255859375
