Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 191
n: 191
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.373046875
1, 0.087890625
2, 0.669921875
3, 0.728515625
4, 0.841796875
5, 0.994140625
6, 0.888671875
7, 0.884765625
8, 0.810546875
9, 0.400390625
10, 0.607421875
11, 0.541015625
12, 0.279296875
13, 0.306640625
14, 0.826171875
15, 0.697265625
16, 0.248046875
17, 0.712890625
18, 0.544921875
19, 0.353515625
20, 0.716796875
21, 0.619140625
22, 0.763671875
23, 0.509765625
24, 0.685546875
25, 0.025390625
26, 0.482421875
27, 0.166015625
28, 0.154296875
29, 0.931640625
30, 0.701171875
31, 0.322265625
32, 0.123046875
33, 0.337890625
34, 0.419921875
35, 0.978515625
36, 0.591796875
37, 0.244140625
38, 0.638671875
39, 0.134765625
40, 0.560546875
41, 0.650390625
42, 0.357421875
43, 0.791015625
44, 0.029296875
45, 0.556640625
46, 0.576171875
47, 0.947265625
48, 0.998046875
49, 0.962890625
50, 0.294921875
51, 0.603515625
52, 0.466796875
53, 0.869140625
54, 0.513671875
55, 0.759765625
56, 0.435546875
57, 0.275390625
58, 0.232421875
59, 0.416015625
60, 0.904296875
61, 0.181640625
62, 0.451171875
63, 0.572265625
64, 0.873046875
65, 0.587890625
66, 0.169921875
67, 0.228515625
68, 0.341796875
69, 0.494140625
70, 0.388671875
71, 0.384765625
72, 0.310546875
73, 0.900390625
74, 0.107421875
75, 0.041015625
76, 0.779296875
77, 0.806640625
78, 0.326171875
79, 0.197265625
80, 0.748046875
81, 0.212890625
82, 0.044921875
83, 0.853515625
84, 0.216796875
85, 0.119140625
86, 0.263671875
87, 0.009765625
88, 0.185546875
89, 0.525390625
90, 0.982421875
91, 0.666015625
92, 0.654296875
93, 0.431640625
94, 0.201171875
95, 0.822265625
96, 0.623046875
97, 0.837890625
98, 0.919921875
99, 0.478515625
100, 0.091796875
