Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 38
n: 38
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.07421875
1, 0.41015625
2, 0.79296875
3, 0.06640625
4, 0.26171875
5, 0.97265625
6, 0.48046875
7, 0.12890625
8, 0.44921875
9, 0.53515625
10, 0.16796875
11, 0.19140625
12, 0.63671875
13, 0.09765625
14, 0.85546875
15, 0.25390625
16, 0.82421875
17, 0.66015625
18, 0.54296875
19, 0.31640625
20, 0.01171875
21, 0.22265625
22, 0.23046875
23, 0.37890625
24, 0.19921875
25, 0.78515625
26, 0.91796875
27, 0.44140625
28, 0.38671875
29, 0.34765625
30, 0.60546875
31, 0.50390625
32, 0.57421875
33, 0.91015625
34, 0.29296875
35, 0.56640625
36, 0.76171875
37, 0.47265625
38, 0.98046875
39, 0.62890625
40, 0.94921875
41, 0.03515625
42, 0.66796875
43, 0.69140625
44, 0.13671875
45, 0.59765625
46, 0.35546875
47, 0.75390625
48, 0.32421875
49, 0.16015625
50, 0.04296875
51, 0.81640625
52, 0.51171875
53, 0.72265625
54, 0.73046875
55, 0.87890625
56, 0.69921875
57, 0.28515625
58, 0.41796875
59, 0.94140625
60, 0.88671875
61, 0.84765625
62, 0.10546875
63, 0.00390625
64, 0.07421875
65, 0.41015625
66, 0.79296875
67, 0.06640625
68, 0.26171875
69, 0.97265625
70, 0.48046875
71, 0.12890625
72, 0.44921875
73, 0.53515625
74, 0.16796875
75, 0.19140625
76, 0.63671875
77, 0.09765625
78, 0.85546875
79, 0.25390625
80, 0.82421875
81, 0.66015625
82, 0.54296875
83, 0.31640625
84, 0.01171875
85, 0.22265625
86, 0.23046875
87, 0.37890625
88, 0.19921875
89, 0.78515625
90, 0.91796875
91, 0.44140625
92, 0.38671875
93, 0.34765625
94, 0.60546875
95, 0.50390625
96, 0.57421875
97, 0.91015625
98, 0.29296875
99, 0.56640625
100, 0.76171875
