Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 303
n: 303
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.591796875
1, 0.244140625
2, 0.638671875
3, 0.134765625
4, 0.560546875
5, 0.650390625
6, 0.357421875
7, 0.791015625
8, 0.029296875
9, 0.556640625
10, 0.576171875
11, 0.947265625
12, 0.998046875
13, 0.962890625
14, 0.294921875
15, 0.603515625
16, 0.466796875
17, 0.869140625
18, 0.513671875
19, 0.759765625
20, 0.435546875
21, 0.275390625
22, 0.232421875
23, 0.416015625
24, 0.904296875
25, 0.181640625
26, 0.451171875
27, 0.572265625
28, 0.873046875
29, 0.587890625
30, 0.169921875
31, 0.228515625
32, 0.341796875
33, 0.494140625
34, 0.388671875
35, 0.384765625
36, 0.310546875
37, 0.900390625
38, 0.107421875
39, 0.041015625
40, 0.779296875
41, 0.806640625
42, 0.326171875
43, 0.197265625
44, 0.748046875
45, 0.212890625
46, 0.044921875
47, 0.853515625
48, 0.216796875
49, 0.119140625
50, 0.263671875
51, 0.009765625
52, 0.185546875
53, 0.525390625
54, 0.982421875
55, 0.666015625
56, 0.654296875
57, 0.431640625
58, 0.201171875
59, 0.822265625
60, 0.623046875
61, 0.837890625
62, 0.919921875
63, 0.478515625
64, 0.091796875
65, 0.744140625
66, 0.138671875
67, 0.634765625
68, 0.060546875
69, 0.150390625
70, 0.857421875
71, 0.291015625
72, 0.529296875
73, 0.056640625
74, 0.076171875
75, 0.447265625
76, 0.498046875
77, 0.462890625
78, 0.794921875
79, 0.103515625
80, 0.966796875
81, 0.369140625
82, 0.013671875
83, 0.259765625
84, 0.935546875
85, 0.775390625
86, 0.732421875
87, 0.916015625
88, 0.404296875
89, 0.681640625
90, 0.951171875
91, 0.072265625
92, 0.373046875
93, 0.087890625
94, 0.669921875
95, 0.728515625
96, 0.841796875
97, 0.994140625
98, 0.888671875
99, 0.884765625
100, 0.810546875
