Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 88
n: 88
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.171875
1, 0.265625
2, 0.046875
3, 0.890625
4, 0.921875
5, 0.515625
6, 0.796875
7, 0.140625
8, 0.671875
9, 0.765625
10, 0.546875
11, 0.390625
12, 0.421875
13, 0.015625
14, 0.296875
15, 0.640625
16, 0.171875
17, 0.265625
18, 0.046875
19, 0.890625
20, 0.921875
21, 0.515625
22, 0.796875
23, 0.140625
24, 0.671875
25, 0.765625
26, 0.546875
27, 0.390625
28, 0.421875
29, 0.015625
30, 0.296875
31, 0.640625
32, 0.171875
33, 0.265625
34, 0.046875
35, 0.890625
36, 0.921875
37, 0.515625
38, 0.796875
39, 0.140625
40, 0.671875
41, 0.765625
42, 0.546875
43, 0.390625
44, 0.421875
45, 0.015625
46, 0.296875
47, 0.640625
48, 0.171875
49, 0.265625
50, 0.046875
51, 0.890625
52, 0.921875
53, 0.515625
54, 0.796875
55, 0.140625
56, 0.671875
57, 0.765625
58, 0.546875
59, 0.390625
60, 0.421875
61, 0.015625
62, 0.296875
63, 0.640625
64, 0.171875
65, 0.265625
66, 0.046875
67, 0.890625
68, 0.921875
69, 0.515625
70, 0.796875
71, 0.140625
72, 0.671875
73, 0.765625
74, 0.546875
75, 0.390625
76, 0.421875
77, 0.015625
78, 0.296875
79, 0.640625
80, 0.171875
81, 0.265625
82, 0.046875
83, 0.890625
84, 0.921875
85, 0.515625
86, 0.796875
87, 0.140625
88, 0.671875
89, 0.765625
90, 0.546875
91, 0.390625
92, 0.421875
93, 0.015625
94, 0.296875
95, 0.640625
96, 0.171875
97, 0.265625
98, 0.046875
99, 0.890625
100, 0.921875
