Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 421
n: 421
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.822265625
1, 0.623046875
2, 0.837890625
3, 0.919921875
4, 0.478515625
5, 0.091796875
6, 0.744140625
7, 0.138671875
8, 0.634765625
9, 0.060546875
10, 0.150390625
11, 0.857421875
12, 0.291015625
13, 0.529296875
14, 0.056640625
15, 0.076171875
16, 0.447265625
17, 0.498046875
18, 0.462890625
19, 0.794921875
20, 0.103515625
21, 0.966796875
22, 0.369140625
23, 0.013671875
24, 0.259765625
25, 0.935546875
26, 0.775390625
27, 0.732421875
28, 0.916015625
29, 0.404296875
30, 0.681640625
31, 0.951171875
32, 0.072265625
33, 0.373046875
34, 0.087890625
35, 0.669921875
36, 0.728515625
37, 0.841796875
38, 0.994140625
39, 0.888671875
40, 0.884765625
41, 0.810546875
42, 0.400390625
43, 0.607421875
44, 0.541015625
45, 0.279296875
46, 0.306640625
47, 0.826171875
48, 0.697265625
49, 0.248046875
50, 0.712890625
51, 0.544921875
52, 0.353515625
53, 0.716796875
54, 0.619140625
55, 0.763671875
56, 0.509765625
57, 0.685546875
58, 0.025390625
59, 0.482421875
60, 0.166015625
61, 0.154296875
62, 0.931640625
63, 0.701171875
64, 0.322265625
65, 0.123046875
66, 0.337890625
67, 0.419921875
68, 0.978515625
69, 0.591796875
70, 0.244140625
71, 0.638671875
72, 0.134765625
73, 0.560546875
74, 0.650390625
75, 0.357421875
76, 0.791015625
77, 0.029296875
78, 0.556640625
79, 0.576171875
80, 0.947265625
81, 0.998046875
82, 0.962890625
83, 0.294921875
84, 0.603515625
85, 0.466796875
86, 0.869140625
87, 0.513671875
88, 0.759765625
89, 0.435546875
90, 0.275390625
91, 0.232421875
92, 0.416015625
93, 0.904296875
94, 0.181640625
95, 0.451171875
96, 0.572265625
97, 0.873046875
98, 0.587890625
99, 0.169921875
100, 0.228515625
