Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 247
n: 247
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.482421875
1, 0.166015625
2, 0.154296875
3, 0.931640625
4, 0.701171875
5, 0.322265625
6, 0.123046875
7, 0.337890625
8, 0.419921875
9, 0.978515625
10, 0.591796875
11, 0.244140625
12, 0.638671875
13, 0.134765625
14, 0.560546875
15, 0.650390625
16, 0.357421875
17, 0.791015625
18, 0.029296875
19, 0.556640625
20, 0.576171875
21, 0.947265625
22, 0.998046875
23, 0.962890625
24, 0.294921875
25, 0.603515625
26, 0.466796875
27, 0.869140625
28, 0.513671875
29, 0.759765625
30, 0.435546875
31, 0.275390625
32, 0.232421875
33, 0.416015625
34, 0.904296875
35, 0.181640625
36, 0.451171875
37, 0.572265625
38, 0.873046875
39, 0.587890625
40, 0.169921875
41, 0.228515625
42, 0.341796875
43, 0.494140625
44, 0.388671875
45, 0.384765625
46, 0.310546875
47, 0.900390625
48, 0.107421875
49, 0.041015625
50, 0.779296875
51, 0.806640625
52, 0.326171875
53, 0.197265625
54, 0.748046875
55, 0.212890625
56, 0.044921875
57, 0.853515625
58, 0.216796875
59, 0.119140625
60, 0.263671875
61, 0.009765625
62, 0.185546875
63, 0.525390625
64, 0.982421875
65, 0.666015625
66, 0.654296875
67, 0.431640625
68, 0.201171875
69, 0.822265625
70, 0.623046875
71, 0.837890625
72, 0.919921875
73, 0.478515625
74, 0.091796875
75, 0.744140625
76, 0.138671875
77, 0.634765625
78, 0.060546875
79, 0.150390625
80, 0.857421875
81, 0.291015625
82, 0.529296875
83, 0.056640625
84, 0.076171875
85, 0.447265625
86, 0.498046875
87, 0.462890625
88, 0.794921875
89, 0.103515625
90, 0.966796875
91, 0.369140625
92, 0.013671875
93, 0.259765625
94, 0.935546875
95, 0.775390625
96, 0.732421875
97, 0.916015625
98, 0.404296875
99, 0.681640625
100, 0.951171875
