Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 372
n: 372
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.7265625
1, 0.8046875
2, 0.2890625
3, 0.4921875
4, 0.3515625
5, 0.6796875
6, 0.9140625
7, 0.3671875
8, 0.9765625
9, 0.5546875
10, 0.5390625
11, 0.2421875
12, 0.6015625
13, 0.4296875
14, 0.1640625
15, 0.1171875
16, 0.2265625
17, 0.3046875
18, 0.7890625
19, 0.9921875
20, 0.8515625
21, 0.1796875
22, 0.4140625
23, 0.8671875
24, 0.4765625
25, 0.0546875
26, 0.0390625
27, 0.7421875
28, 0.1015625
29, 0.9296875
30, 0.6640625
31, 0.6171875
32, 0.7265625
33, 0.8046875
34, 0.2890625
35, 0.4921875
36, 0.3515625
37, 0.6796875
38, 0.9140625
39, 0.3671875
40, 0.9765625
41, 0.5546875
42, 0.5390625
43, 0.2421875
44, 0.6015625
45, 0.4296875
46, 0.1640625
47, 0.1171875
48, 0.2265625
49, 0.3046875
50, 0.7890625
51, 0.9921875
52, 0.8515625
53, 0.1796875
54, 0.4140625
55, 0.8671875
56, 0.4765625
57, 0.0546875
58, 0.0390625
59, 0.7421875
60, 0.1015625
61, 0.9296875
62, 0.6640625
63, 0.6171875
64, 0.7265625
65, 0.8046875
66, 0.2890625
67, 0.4921875
68, 0.3515625
69, 0.6796875
70, 0.9140625
71, 0.3671875
72, 0.9765625
73, 0.5546875
74, 0.5390625
75, 0.2421875
76, 0.6015625
77, 0.4296875
78, 0.1640625
79, 0.1171875
80, 0.2265625
81, 0.3046875
82, 0.7890625
83, 0.9921875
84, 0.8515625
85, 0.1796875
86, 0.4140625
87, 0.8671875
88, 0.4765625
89, 0.0546875
90, 0.0390625
91, 0.7421875
92, 0.1015625
93, 0.9296875
94, 0.6640625
95, 0.6171875
96, 0.7265625
97, 0.8046875
98, 0.2890625
99, 0.4921875
100, 0.3515625
