Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 122
n: 122
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.23828125
1, 0.52734375
2, 0.01953125
3, 0.37109375
4, 0.05078125
5, 0.96484375
6, 0.33203125
7, 0.30859375
8, 0.86328125
9, 0.40234375
10, 0.64453125
11, 0.24609375
12, 0.67578125
13, 0.83984375
14, 0.95703125
15, 0.18359375
16, 0.48828125
17, 0.27734375
18, 0.26953125
19, 0.12109375
20, 0.30078125
21, 0.71484375
22, 0.58203125
23, 0.05859375
24, 0.11328125
25, 0.15234375
26, 0.89453125
27, 0.99609375
28, 0.92578125
29, 0.58984375
30, 0.20703125
31, 0.93359375
32, 0.73828125
33, 0.02734375
34, 0.51953125
35, 0.87109375
36, 0.55078125
37, 0.46484375
38, 0.83203125
39, 0.80859375
40, 0.36328125
41, 0.90234375
42, 0.14453125
43, 0.74609375
44, 0.17578125
45, 0.33984375
46, 0.45703125
47, 0.68359375
48, 0.98828125
49, 0.77734375
50, 0.76953125
51, 0.62109375
52, 0.80078125
53, 0.21484375
54, 0.08203125
55, 0.55859375
56, 0.61328125
57, 0.65234375
58, 0.39453125
59, 0.49609375
60, 0.42578125
61, 0.08984375
62, 0.70703125
63, 0.43359375
64, 0.23828125
65, 0.52734375
66, 0.01953125
67, 0.37109375
68, 0.05078125
69, 0.96484375
70, 0.33203125
71, 0.30859375
72, 0.86328125
73, 0.40234375
74, 0.64453125
75, 0.24609375
76, 0.67578125
77, 0.83984375
78, 0.95703125
79, 0.18359375
80, 0.48828125
81, 0.27734375
82, 0.26953125
83, 0.12109375
84, 0.30078125
85, 0.71484375
86, 0.58203125
87, 0.05859375
88, 0.11328125
89, 0.15234375
90, 0.89453125
91, 0.99609375
92, 0.92578125
93, 0.58984375
94, 0.20703125
95, 0.93359375
96, 0.73828125
97, 0.02734375
98, 0.51953125
99, 0.87109375
100, 0.55078125
