Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 302
n: 302
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.58984375
1, 0.20703125
2, 0.93359375
3, 0.73828125
4, 0.02734375
5, 0.51953125
6, 0.87109375
7, 0.55078125
8, 0.46484375
9, 0.83203125
10, 0.80859375
11, 0.36328125
12, 0.90234375
13, 0.14453125
14, 0.74609375
15, 0.17578125
16, 0.33984375
17, 0.45703125
18, 0.68359375
19, 0.98828125
20, 0.77734375
21, 0.76953125
22, 0.62109375
23, 0.80078125
24, 0.21484375
25, 0.08203125
26, 0.55859375
27, 0.61328125
28, 0.65234375
29, 0.39453125
30, 0.49609375
31, 0.42578125
32, 0.08984375
33, 0.70703125
34, 0.43359375
35, 0.23828125
36, 0.52734375
37, 0.01953125
38, 0.37109375
39, 0.05078125
40, 0.96484375
41, 0.33203125
42, 0.30859375
43, 0.86328125
44, 0.40234375
45, 0.64453125
46, 0.24609375
47, 0.67578125
48, 0.83984375
49, 0.95703125
50, 0.18359375
51, 0.48828125
52, 0.27734375
53, 0.26953125
54, 0.12109375
55, 0.30078125
56, 0.71484375
57, 0.58203125
58, 0.05859375
59, 0.11328125
60, 0.15234375
61, 0.89453125
62, 0.99609375
63, 0.92578125
64, 0.58984375
65, 0.20703125
66, 0.93359375
67, 0.73828125
68, 0.02734375
69, 0.51953125
70, 0.87109375
71, 0.55078125
72, 0.46484375
73, 0.83203125
74, 0.80859375
75, 0.36328125
76, 0.90234375
77, 0.14453125
78, 0.74609375
79, 0.17578125
80, 0.33984375
81, 0.45703125
82, 0.68359375
83, 0.98828125
84, 0.77734375
85, 0.76953125
86, 0.62109375
87, 0.80078125
88, 0.21484375
89, 0.08203125
90, 0.55859375
91, 0.61328125
92, 0.65234375
93, 0.39453125
94, 0.49609375
95, 0.42578125
96, 0.08984375
97, 0.70703125
98, 0.43359375
99, 0.23828125
100, 0.52734375
