Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 139
n: 139
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.271484375
1, 0.158203125
2, 0.005859375
3, 0.111328125
4, 0.115234375
5, 0.189453125
6, 0.599609375
7, 0.392578125
8, 0.458984375
9, 0.720703125
10, 0.693359375
11, 0.173828125
12, 0.302734375
13, 0.751953125
14, 0.287109375
15, 0.455078125
16, 0.646484375
17, 0.283203125
18, 0.380859375
19, 0.236328125
20, 0.490234375
21, 0.314453125
22, 0.974609375
23, 0.517578125
24, 0.833984375
25, 0.845703125
26, 0.068359375
27, 0.298828125
28, 0.677734375
29, 0.876953125
30, 0.662109375
31, 0.580078125
32, 0.021484375
33, 0.408203125
34, 0.755859375
35, 0.361328125
36, 0.865234375
37, 0.439453125
38, 0.349609375
39, 0.642578125
40, 0.208984375
41, 0.970703125
42, 0.443359375
43, 0.423828125
44, 0.052734375
45, 0.001953125
46, 0.037109375
47, 0.705078125
48, 0.396484375
49, 0.533203125
50, 0.130859375
51, 0.486328125
52, 0.240234375
53, 0.564453125
54, 0.724609375
55, 0.767578125
56, 0.583984375
57, 0.095703125
58, 0.818359375
59, 0.548828125
60, 0.427734375
61, 0.126953125
62, 0.412109375
63, 0.830078125
64, 0.771484375
65, 0.658203125
66, 0.505859375
67, 0.611328125
68, 0.615234375
69, 0.689453125
70, 0.099609375
71, 0.892578125
72, 0.958984375
73, 0.220703125
74, 0.193359375
75, 0.673828125
76, 0.802734375
77, 0.251953125
78, 0.787109375
79, 0.955078125
80, 0.146484375
81, 0.783203125
82, 0.880859375
83, 0.736328125
84, 0.990234375
85, 0.814453125
86, 0.474609375
87, 0.017578125
88, 0.333984375
89, 0.345703125
90, 0.568359375
91, 0.798828125
92, 0.177734375
93, 0.376953125
94, 0.162109375
95, 0.080078125
96, 0.521484375
97, 0.908203125
98, 0.255859375
99, 0.861328125
100, 0.365234375
