Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 179
n: 179
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.349609375
1, 0.642578125
2, 0.208984375
3, 0.970703125
4, 0.443359375
5, 0.423828125
6, 0.052734375
7, 0.001953125
8, 0.037109375
9, 0.705078125
10, 0.396484375
11, 0.533203125
12, 0.130859375
13, 0.486328125
14, 0.240234375
15, 0.564453125
16, 0.724609375
17, 0.767578125
18, 0.583984375
19, 0.095703125
20, 0.818359375
21, 0.548828125
22, 0.427734375
23, 0.126953125
24, 0.412109375
25, 0.830078125
26, 0.771484375
27, 0.658203125
28, 0.505859375
29, 0.611328125
30, 0.615234375
31, 0.689453125
32, 0.099609375
33, 0.892578125
34, 0.958984375
35, 0.220703125
36, 0.193359375
37, 0.673828125
38, 0.802734375
39, 0.251953125
40, 0.787109375
41, 0.955078125
42, 0.146484375
43, 0.783203125
44, 0.880859375
45, 0.736328125
46, 0.990234375
47, 0.814453125
48, 0.474609375
49, 0.017578125
50, 0.333984375
51, 0.345703125
52, 0.568359375
53, 0.798828125
54, 0.177734375
55, 0.376953125
56, 0.162109375
57, 0.080078125
58, 0.521484375
59, 0.908203125
60, 0.255859375
61, 0.861328125
62, 0.365234375
63, 0.939453125
64, 0.849609375
65, 0.142578125
66, 0.708984375
67, 0.470703125
68, 0.943359375
69, 0.923828125
70, 0.552734375
71, 0.501953125
72, 0.537109375
73, 0.205078125
74, 0.896484375
75, 0.033203125
76, 0.630859375
77, 0.986328125
78, 0.740234375
79, 0.064453125
80, 0.224609375
81, 0.267578125
82, 0.083984375
83, 0.595703125
84, 0.318359375
85, 0.048828125
86, 0.927734375
87, 0.626953125
88, 0.912109375
89, 0.330078125
90, 0.271484375
91, 0.158203125
92, 0.005859375
93, 0.111328125
94, 0.115234375
95, 0.189453125
96, 0.599609375
97, 0.392578125
98, 0.458984375
99, 0.720703125
100, 0.693359375
