Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 194
n: 194
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.37890625
1, 0.19921875
2, 0.78515625
3, 0.91796875
4, 0.44140625
5, 0.38671875
6, 0.34765625
7, 0.60546875
8, 0.50390625
9, 0.57421875
10, 0.91015625
11, 0.29296875
12, 0.56640625
13, 0.76171875
14, 0.47265625
15, 0.98046875
16, 0.62890625
17, 0.94921875
18, 0.03515625
19, 0.66796875
20, 0.69140625
21, 0.13671875
22, 0.59765625
23, 0.35546875
24, 0.75390625
25, 0.32421875
26, 0.16015625
27, 0.04296875
28, 0.81640625
29, 0.51171875
30, 0.72265625
31, 0.73046875
32, 0.87890625
33, 0.69921875
34, 0.28515625
35, 0.41796875
36, 0.94140625
37, 0.88671875
38, 0.84765625
39, 0.10546875
40, 0.00390625
41, 0.07421875
42, 0.41015625
43, 0.79296875
44, 0.06640625
45, 0.26171875
46, 0.97265625
47, 0.48046875
48, 0.12890625
49, 0.44921875
50, 0.53515625
51, 0.16796875
52, 0.19140625
53, 0.63671875
54, 0.09765625
55, 0.85546875
56, 0.25390625
57, 0.82421875
58, 0.66015625
59, 0.54296875
60, 0.31640625
61, 0.01171875
62, 0.22265625
63, 0.23046875
64, 0.37890625
65, 0.19921875
66, 0.78515625
67, 0.91796875
68, 0.44140625
69, 0.38671875
70, 0.34765625
71, 0.60546875
72, 0.50390625
73, 0.57421875
74, 0.91015625
75, 0.29296875
76, 0.56640625
77, 0.76171875
78, 0.47265625
79, 0.98046875
80, 0.62890625
81, 0.94921875
82, 0.03515625
83, 0.66796875
84, 0.69140625
85, 0.13671875
86, 0.59765625
87, 0.35546875
88, 0.75390625
89, 0.32421875
90, 0.16015625
91, 0.04296875
92, 0.81640625
93, 0.51171875
94, 0.72265625
95, 0.73046875
96, 0.87890625
97, 0.69921875
98, 0.28515625
99, 0.41796875
100, 0.94140625
