Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 126
n: 126
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.24609375
1, 0.67578125
2, 0.83984375
3, 0.95703125
4, 0.18359375
5, 0.48828125
6, 0.27734375
7, 0.26953125
8, 0.12109375
9, 0.30078125
10, 0.71484375
11, 0.58203125
12, 0.05859375
13, 0.11328125
14, 0.15234375
15, 0.89453125
16, 0.99609375
17, 0.92578125
18, 0.58984375
19, 0.20703125
20, 0.93359375
21, 0.73828125
22, 0.02734375
23, 0.51953125
24, 0.87109375
25, 0.55078125
26, 0.46484375
27, 0.83203125
28, 0.80859375
29, 0.36328125
30, 0.90234375
31, 0.14453125
32, 0.74609375
33, 0.17578125
34, 0.33984375
35, 0.45703125
36, 0.68359375
37, 0.98828125
38, 0.77734375
39, 0.76953125
40, 0.62109375
41, 0.80078125
42, 0.21484375
43, 0.08203125
44, 0.55859375
45, 0.61328125
46, 0.65234375
47, 0.39453125
48, 0.49609375
49, 0.42578125
50, 0.08984375
51, 0.70703125
52, 0.43359375
53, 0.23828125
54, 0.52734375
55, 0.01953125
56, 0.37109375
57, 0.05078125
58, 0.96484375
59, 0.33203125
60, 0.30859375
61, 0.86328125
62, 0.40234375
63, 0.64453125
64, 0.24609375
65, 0.67578125
66, 0.83984375
67, 0.95703125
68, 0.18359375
69, 0.48828125
70, 0.27734375
71, 0.26953125
72, 0.12109375
73, 0.30078125
74, 0.71484375
75, 0.58203125
76, 0.05859375
77, 0.11328125
78, 0.15234375
79, 0.89453125
80, 0.99609375
81, 0.92578125
82, 0.58984375
83, 0.20703125
84, 0.93359375
85, 0.73828125
86, 0.02734375
87, 0.51953125
88, 0.87109375
89, 0.55078125
90, 0.46484375
91, 0.83203125
92, 0.80859375
93, 0.36328125
94, 0.90234375
95, 0.14453125
96, 0.74609375
97, 0.17578125
98, 0.33984375
99, 0.45703125
100, 0.68359375
