Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 113
n: 113
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.220703125
1, 0.193359375
2, 0.673828125
3, 0.802734375
4, 0.251953125
5, 0.787109375
6, 0.955078125
7, 0.146484375
8, 0.783203125
9, 0.880859375
10, 0.736328125
11, 0.990234375
12, 0.814453125
13, 0.474609375
14, 0.017578125
15, 0.333984375
16, 0.345703125
17, 0.568359375
18, 0.798828125
19, 0.177734375
20, 0.376953125
21, 0.162109375
22, 0.080078125
23, 0.521484375
24, 0.908203125
25, 0.255859375
26, 0.861328125
27, 0.365234375
28, 0.939453125
29, 0.849609375
30, 0.142578125
31, 0.708984375
32, 0.470703125
33, 0.943359375
34, 0.923828125
35, 0.552734375
36, 0.501953125
37, 0.537109375
38, 0.205078125
39, 0.896484375
40, 0.033203125
41, 0.630859375
42, 0.986328125
43, 0.740234375
44, 0.064453125
45, 0.224609375
46, 0.267578125
47, 0.083984375
48, 0.595703125
49, 0.318359375
50, 0.048828125
51, 0.927734375
52, 0.626953125
53, 0.912109375
54, 0.330078125
55, 0.271484375
56, 0.158203125
57, 0.005859375
58, 0.111328125
59, 0.115234375
60, 0.189453125
61, 0.599609375
62, 0.392578125
63, 0.458984375
64, 0.720703125
65, 0.693359375
66, 0.173828125
67, 0.302734375
68, 0.751953125
69, 0.287109375
70, 0.455078125
71, 0.646484375
72, 0.283203125
73, 0.380859375
74, 0.236328125
75, 0.490234375
76, 0.314453125
77, 0.974609375
78, 0.517578125
79, 0.833984375
80, 0.845703125
81, 0.068359375
82, 0.298828125
83, 0.677734375
84, 0.876953125
85, 0.662109375
86, 0.580078125
87, 0.021484375
88, 0.408203125
89, 0.755859375
90, 0.361328125
91, 0.865234375
92, 0.439453125
93, 0.349609375
94, 0.642578125
95, 0.208984375
96, 0.970703125
97, 0.443359375
98, 0.423828125
99, 0.052734375
100, 0.001953125
