Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 418
n: 418
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.81640625
1, 0.51171875
2, 0.72265625
3, 0.73046875
4, 0.87890625
5, 0.69921875
6, 0.28515625
7, 0.41796875
8, 0.94140625
9, 0.88671875
10, 0.84765625
11, 0.10546875
12, 0.00390625
13, 0.07421875
14, 0.41015625
15, 0.79296875
16, 0.06640625
17, 0.26171875
18, 0.97265625
19, 0.48046875
20, 0.12890625
21, 0.44921875
22, 0.53515625
23, 0.16796875
24, 0.19140625
25, 0.63671875
26, 0.09765625
27, 0.85546875
28, 0.25390625
29, 0.82421875
30, 0.66015625
31, 0.54296875
32, 0.31640625
33, 0.01171875
34, 0.22265625
35, 0.23046875
36, 0.37890625
37, 0.19921875
38, 0.78515625
39, 0.91796875
40, 0.44140625
41, 0.38671875
42, 0.34765625
43, 0.60546875
44, 0.50390625
45, 0.57421875
46, 0.91015625
47, 0.29296875
48, 0.56640625
49, 0.76171875
50, 0.47265625
51, 0.98046875
52, 0.62890625
53, 0.94921875
54, 0.03515625
55, 0.66796875
56, 0.69140625
57, 0.13671875
58, 0.59765625
59, 0.35546875
60, 0.75390625
61, 0.32421875
62, 0.16015625
63, 0.04296875
64, 0.81640625
65, 0.51171875
66, 0.72265625
67, 0.73046875
68, 0.87890625
69, 0.69921875
70, 0.28515625
71, 0.41796875
72, 0.94140625
73, 0.88671875
74, 0.84765625
75, 0.10546875
76, 0.00390625
77, 0.07421875
78, 0.41015625
79, 0.79296875
80, 0.06640625
81, 0.26171875
82, 0.97265625
83, 0.48046875
84, 0.12890625
85, 0.44921875
86, 0.53515625
87, 0.16796875
88, 0.19140625
89, 0.63671875
90, 0.09765625
91, 0.85546875
92, 0.25390625
93, 0.82421875
94, 0.66015625
95, 0.54296875
96, 0.31640625
97, 0.01171875
98, 0.22265625
99, 0.23046875
100, 0.37890625
