Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 17
n: 17
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.033203125
1, 0.630859375
2, 0.986328125
3, 0.740234375
4, 0.064453125
5, 0.224609375
6, 0.267578125
7, 0.083984375
8, 0.595703125
9, 0.318359375
10, 0.048828125
11, 0.927734375
12, 0.626953125
13, 0.912109375
14, 0.330078125
15, 0.271484375
16, 0.158203125
17, 0.005859375
18, 0.111328125
19, 0.115234375
20, 0.189453125
21, 0.599609375
22, 0.392578125
23, 0.458984375
24, 0.720703125
25, 0.693359375
26, 0.173828125
27, 0.302734375
28, 0.751953125
29, 0.287109375
30, 0.455078125
31, 0.646484375
32, 0.283203125
33, 0.380859375
34, 0.236328125
35, 0.490234375
36, 0.314453125
37, 0.974609375
38, 0.517578125
39, 0.833984375
40, 0.845703125
41, 0.068359375
42, 0.298828125
43, 0.677734375
44, 0.876953125
45, 0.662109375
46, 0.580078125
47, 0.021484375
48, 0.408203125
49, 0.755859375
50, 0.361328125
51, 0.865234375
52, 0.439453125
53, 0.349609375
54, 0.642578125
55, 0.208984375
56, 0.970703125
57, 0.443359375
58, 0.423828125
59, 0.052734375
60, 0.001953125
61, 0.037109375
62, 0.705078125
63, 0.396484375
64, 0.533203125
65, 0.130859375
66, 0.486328125
67, 0.240234375
68, 0.564453125
69, 0.724609375
70, 0.767578125
71, 0.583984375
72, 0.095703125
73, 0.818359375
74, 0.548828125
75, 0.427734375
76, 0.126953125
77, 0.412109375
78, 0.830078125
79, 0.771484375
80, 0.658203125
81, 0.505859375
82, 0.611328125
83, 0.615234375
84, 0.689453125
85, 0.099609375
86, 0.892578125
87, 0.958984375
88, 0.220703125
89, 0.193359375
90, 0.673828125
91, 0.802734375
92, 0.251953125
93, 0.787109375
94, 0.955078125
95, 0.146484375
96, 0.783203125
97, 0.880859375
98, 0.736328125
99, 0.990234375
100, 0.814453125
