Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 59
n: 59
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.115234375
1, 0.189453125
2, 0.599609375
3, 0.392578125
4, 0.458984375
5, 0.720703125
6, 0.693359375
7, 0.173828125
8, 0.302734375
9, 0.751953125
10, 0.287109375
11, 0.455078125
12, 0.646484375
13, 0.283203125
14, 0.380859375
15, 0.236328125
16, 0.490234375
17, 0.314453125
18, 0.974609375
19, 0.517578125
20, 0.833984375
21, 0.845703125
22, 0.068359375
23, 0.298828125
24, 0.677734375
25, 0.876953125
26, 0.662109375
27, 0.580078125
28, 0.021484375
29, 0.408203125
30, 0.755859375
31, 0.361328125
32, 0.865234375
33, 0.439453125
34, 0.349609375
35, 0.642578125
36, 0.208984375
37, 0.970703125
38, 0.443359375
39, 0.423828125
40, 0.052734375
41, 0.001953125
42, 0.037109375
43, 0.705078125
44, 0.396484375
45, 0.533203125
46, 0.130859375
47, 0.486328125
48, 0.240234375
49, 0.564453125
50, 0.724609375
51, 0.767578125
52, 0.583984375
53, 0.095703125
54, 0.818359375
55, 0.548828125
56, 0.427734375
57, 0.126953125
58, 0.412109375
59, 0.830078125
60, 0.771484375
61, 0.658203125
62, 0.505859375
63, 0.611328125
64, 0.615234375
65, 0.689453125
66, 0.099609375
67, 0.892578125
68, 0.958984375
69, 0.220703125
70, 0.193359375
71, 0.673828125
72, 0.802734375
73, 0.251953125
74, 0.787109375
75, 0.955078125
76, 0.146484375
77, 0.783203125
78, 0.880859375
79, 0.736328125
80, 0.990234375
81, 0.814453125
82, 0.474609375
83, 0.017578125
84, 0.333984375
85, 0.345703125
86, 0.568359375
87, 0.798828125
88, 0.177734375
89, 0.376953125
90, 0.162109375
91, 0.080078125
92, 0.521484375
93, 0.908203125
94, 0.255859375
95, 0.861328125
96, 0.365234375
97, 0.939453125
98, 0.849609375
99, 0.142578125
100, 0.708984375
