Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 502
n: 502
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.98046875
1, 0.62890625
2, 0.94921875
3, 0.03515625
4, 0.66796875
5, 0.69140625
6, 0.13671875
7, 0.59765625
8, 0.35546875
9, 0.75390625
10, 0.32421875
11, 0.16015625
12, 0.04296875
13, 0.81640625
14, 0.51171875
15, 0.72265625
16, 0.73046875
17, 0.87890625
18, 0.69921875
19, 0.28515625
20, 0.41796875
21, 0.94140625
22, 0.88671875
23, 0.84765625
24, 0.10546875
25, 0.00390625
26, 0.07421875
27, 0.41015625
28, 0.79296875
29, 0.06640625
30, 0.26171875
31, 0.97265625
32, 0.48046875
33, 0.12890625
34, 0.44921875
35, 0.53515625
36, 0.16796875
37, 0.19140625
38, 0.63671875
39, 0.09765625
40, 0.85546875
41, 0.25390625
42, 0.82421875
43, 0.66015625
44, 0.54296875
45, 0.31640625
46, 0.01171875
47, 0.22265625
48, 0.23046875
49, 0.37890625
50, 0.19921875
51, 0.78515625
52, 0.91796875
53, 0.44140625
54, 0.38671875
55, 0.34765625
56, 0.60546875
57, 0.50390625
58, 0.57421875
59, 0.91015625
60, 0.29296875
61, 0.56640625
62, 0.76171875
63, 0.47265625
64, 0.98046875
65, 0.62890625
66, 0.94921875
67, 0.03515625
68, 0.66796875
69, 0.69140625
70, 0.13671875
71, 0.59765625
72, 0.35546875
73, 0.75390625
74, 0.32421875
75, 0.16015625
76, 0.04296875
77, 0.81640625
78, 0.51171875
79, 0.72265625
80, 0.73046875
81, 0.87890625
82, 0.69921875
83, 0.28515625
84, 0.41796875
85, 0.94140625
86, 0.88671875
87, 0.84765625
88, 0.10546875
89, 0.00390625
90, 0.07421875
91, 0.41015625
92, 0.79296875
93, 0.06640625
94, 0.26171875
95, 0.97265625
96, 0.48046875
97, 0.12890625
98, 0.44921875
99, 0.53515625
100, 0.16796875
