Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 415
n: 415
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.810546875
1, 0.400390625
2, 0.607421875
3, 0.541015625
4, 0.279296875
5, 0.306640625
6, 0.826171875
7, 0.697265625
8, 0.248046875
9, 0.712890625
10, 0.544921875
11, 0.353515625
12, 0.716796875
13, 0.619140625
14, 0.763671875
15, 0.509765625
16, 0.685546875
17, 0.025390625
18, 0.482421875
19, 0.166015625
20, 0.154296875
21, 0.931640625
22, 0.701171875
23, 0.322265625
24, 0.123046875
25, 0.337890625
26, 0.419921875
27, 0.978515625
28, 0.591796875
29, 0.244140625
30, 0.638671875
31, 0.134765625
32, 0.560546875
33, 0.650390625
34, 0.357421875
35, 0.791015625
36, 0.029296875
37, 0.556640625
38, 0.576171875
39, 0.947265625
40, 0.998046875
41, 0.962890625
42, 0.294921875
43, 0.603515625
44, 0.466796875
45, 0.869140625
46, 0.513671875
47, 0.759765625
48, 0.435546875
49, 0.275390625
50, 0.232421875
51, 0.416015625
52, 0.904296875
53, 0.181640625
54, 0.451171875
55, 0.572265625
56, 0.873046875
57, 0.587890625
58, 0.169921875
59, 0.228515625
60, 0.341796875
61, 0.494140625
62, 0.388671875
63, 0.384765625
64, 0.310546875
65, 0.900390625
66, 0.107421875
67, 0.041015625
68, 0.779296875
69, 0.806640625
70, 0.326171875
71, 0.197265625
72, 0.748046875
73, 0.212890625
74, 0.044921875
75, 0.853515625
76, 0.216796875
77, 0.119140625
78, 0.263671875
79, 0.009765625
80, 0.185546875
81, 0.525390625
82, 0.982421875
83, 0.666015625
84, 0.654296875
85, 0.431640625
86, 0.201171875
87, 0.822265625
88, 0.623046875
89, 0.837890625
90, 0.919921875
91, 0.478515625
92, 0.091796875
93, 0.744140625
94, 0.138671875
95, 0.634765625
96, 0.060546875
97, 0.150390625
98, 0.857421875
99, 0.291015625
100, 0.529296875
