Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 54
n: 54
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.10546875
1, 0.00390625
2, 0.07421875
3, 0.41015625
4, 0.79296875
5, 0.06640625
6, 0.26171875
7, 0.97265625
8, 0.48046875
9, 0.12890625
10, 0.44921875
11, 0.53515625
12, 0.16796875
13, 0.19140625
14, 0.63671875
15, 0.09765625
16, 0.85546875
17, 0.25390625
18, 0.82421875
19, 0.66015625
20, 0.54296875
21, 0.31640625
22, 0.01171875
23, 0.22265625
24, 0.23046875
25, 0.37890625
26, 0.19921875
27, 0.78515625
28, 0.91796875
29, 0.44140625
30, 0.38671875
31, 0.34765625
32, 0.60546875
33, 0.50390625
34, 0.57421875
35, 0.91015625
36, 0.29296875
37, 0.56640625
38, 0.76171875
39, 0.47265625
40, 0.98046875
41, 0.62890625
42, 0.94921875
43, 0.03515625
44, 0.66796875
45, 0.69140625
46, 0.13671875
47, 0.59765625
48, 0.35546875
49, 0.75390625
50, 0.32421875
51, 0.16015625
52, 0.04296875
53, 0.81640625
54, 0.51171875
55, 0.72265625
56, 0.73046875
57, 0.87890625
58, 0.69921875
59, 0.28515625
60, 0.41796875
61, 0.94140625
62, 0.88671875
63, 0.84765625
64, 0.10546875
65, 0.00390625
66, 0.07421875
67, 0.41015625
68, 0.79296875
69, 0.06640625
70, 0.26171875
71, 0.97265625
72, 0.48046875
73, 0.12890625
74, 0.44921875
75, 0.53515625
76, 0.16796875
77, 0.19140625
78, 0.63671875
79, 0.09765625
80, 0.85546875
81, 0.25390625
82, 0.82421875
83, 0.66015625
84, 0.54296875
85, 0.31640625
86, 0.01171875
87, 0.22265625
88, 0.23046875
89, 0.37890625
90, 0.19921875
91, 0.78515625
92, 0.91796875
93, 0.44140625
94, 0.38671875
95, 0.34765625
96, 0.60546875
97, 0.50390625
98, 0.57421875
99, 0.91015625
100, 0.29296875
