Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 170
n: 170
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.33203125
1, 0.30859375
2, 0.86328125
3, 0.40234375
4, 0.64453125
5, 0.24609375
6, 0.67578125
7, 0.83984375
8, 0.95703125
9, 0.18359375
10, 0.48828125
11, 0.27734375
12, 0.26953125
13, 0.12109375
14, 0.30078125
15, 0.71484375
16, 0.58203125
17, 0.05859375
18, 0.11328125
19, 0.15234375
20, 0.89453125
21, 0.99609375
22, 0.92578125
23, 0.58984375
24, 0.20703125
25, 0.93359375
26, 0.73828125
27, 0.02734375
28, 0.51953125
29, 0.87109375
30, 0.55078125
31, 0.46484375
32, 0.83203125
33, 0.80859375
34, 0.36328125
35, 0.90234375
36, 0.14453125
37, 0.74609375
38, 0.17578125
39, 0.33984375
40, 0.45703125
41, 0.68359375
42, 0.98828125
43, 0.77734375
44, 0.76953125
45, 0.62109375
46, 0.80078125
47, 0.21484375
48, 0.08203125
49, 0.55859375
50, 0.61328125
51, 0.65234375
52, 0.39453125
53, 0.49609375
54, 0.42578125
55, 0.08984375
56, 0.70703125
57, 0.43359375
58, 0.23828125
59, 0.52734375
60, 0.01953125
61, 0.37109375
62, 0.05078125
63, 0.96484375
64, 0.33203125
65, 0.30859375
66, 0.86328125
67, 0.40234375
68, 0.64453125
69, 0.24609375
70, 0.67578125
71, 0.83984375
72, 0.95703125
73, 0.18359375
74, 0.48828125
75, 0.27734375
76, 0.26953125
77, 0.12109375
78, 0.30078125
79, 0.71484375
80, 0.58203125
81, 0.05859375
82, 0.11328125
83, 0.15234375
84, 0.89453125
85, 0.99609375
86, 0.92578125
87, 0.58984375
88, 0.20703125
89, 0.93359375
90, 0.73828125
91, 0.02734375
92, 0.51953125
93, 0.87109375
94, 0.55078125
95, 0.46484375
96, 0.83203125
97, 0.80859375
98, 0.36328125
99, 0.90234375
100, 0.14453125
