Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 162
n: 162
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.31640625
1, 0.01171875
2, 0.22265625
3, 0.23046875
4, 0.37890625
5, 0.19921875
6, 0.78515625
7, 0.91796875
8, 0.44140625
9, 0.38671875
10, 0.34765625
11, 0.60546875
12, 0.50390625
13, 0.57421875
14, 0.91015625
15, 0.29296875
16, 0.56640625
17, 0.76171875
18, 0.47265625
19, 0.98046875
20, 0.62890625
21, 0.94921875
22, 0.03515625
23, 0.66796875
24, 0.69140625
25, 0.13671875
26, 0.59765625
27, 0.35546875
28, 0.75390625
29, 0.32421875
30, 0.16015625
31, 0.04296875
32, 0.81640625
33, 0.51171875
34, 0.72265625
35, 0.73046875
36, 0.87890625
37, 0.69921875
38, 0.28515625
39, 0.41796875
40, 0.94140625
41, 0.88671875
42, 0.84765625
43, 0.10546875
44, 0.00390625
45, 0.07421875
46, 0.41015625
47, 0.79296875
48, 0.06640625
49, 0.26171875
50, 0.97265625
51, 0.48046875
52, 0.12890625
53, 0.44921875
54, 0.53515625
55, 0.16796875
56, 0.19140625
57, 0.63671875
58, 0.09765625
59, 0.85546875
60, 0.25390625
61, 0.82421875
62, 0.66015625
63, 0.54296875
64, 0.31640625
65, 0.01171875
66, 0.22265625
67, 0.23046875
68, 0.37890625
69, 0.19921875
70, 0.78515625
71, 0.91796875
72, 0.44140625
73, 0.38671875
74, 0.34765625
75, 0.60546875
76, 0.50390625
77, 0.57421875
78, 0.91015625
79, 0.29296875
80, 0.56640625
81, 0.76171875
82, 0.47265625
83, 0.98046875
84, 0.62890625
85, 0.94921875
86, 0.03515625
87, 0.66796875
88, 0.69140625
89, 0.13671875
90, 0.59765625
91, 0.35546875
92, 0.75390625
93, 0.32421875
94, 0.16015625
95, 0.04296875
96, 0.81640625
97, 0.51171875
98, 0.72265625
99, 0.73046875
100, 0.87890625
