Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 45
n: 45
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.087890625
1, 0.669921875
2, 0.728515625
3, 0.841796875
4, 0.994140625
5, 0.888671875
6, 0.884765625
7, 0.810546875
8, 0.400390625
9, 0.607421875
10, 0.541015625
11, 0.279296875
12, 0.306640625
13, 0.826171875
14, 0.697265625
15, 0.248046875
16, 0.712890625
17, 0.544921875
18, 0.353515625
19, 0.716796875
20, 0.619140625
21, 0.763671875
22, 0.509765625
23, 0.685546875
24, 0.025390625
25, 0.482421875
26, 0.166015625
27, 0.154296875
28, 0.931640625
29, 0.701171875
30, 0.322265625
31, 0.123046875
32, 0.337890625
33, 0.419921875
34, 0.978515625
35, 0.591796875
36, 0.244140625
37, 0.638671875
38, 0.134765625
39, 0.560546875
40, 0.650390625
41, 0.357421875
42, 0.791015625
43, 0.029296875
44, 0.556640625
45, 0.576171875
46, 0.947265625
47, 0.998046875
48, 0.962890625
49, 0.294921875
50, 0.603515625
51, 0.466796875
52, 0.869140625
53, 0.513671875
54, 0.759765625
55, 0.435546875
56, 0.275390625
57, 0.232421875
58, 0.416015625
59, 0.904296875
60, 0.181640625
61, 0.451171875
62, 0.572265625
63, 0.873046875
64, 0.587890625
65, 0.169921875
66, 0.228515625
67, 0.341796875
68, 0.494140625
69, 0.388671875
70, 0.384765625
71, 0.310546875
72, 0.900390625
73, 0.107421875
74, 0.041015625
75, 0.779296875
76, 0.806640625
77, 0.326171875
78, 0.197265625
79, 0.748046875
80, 0.212890625
81, 0.044921875
82, 0.853515625
83, 0.216796875
84, 0.119140625
85, 0.263671875
86, 0.009765625
87, 0.185546875
88, 0.525390625
89, 0.982421875
90, 0.666015625
91, 0.654296875
92, 0.431640625
93, 0.201171875
94, 0.822265625
95, 0.623046875
96, 0.837890625
97, 0.919921875
98, 0.478515625
99, 0.091796875
100, 0.744140625
