Datos del motor: 
Motor: Binatio Metodo: Multiplicativo
n0: 354
n: 354
a: 19
c: 0
b: 9
h: 128
m: 512

Corrida.
 h,n 
0, 0.69140625
1, 0.13671875
2, 0.59765625
3, 0.35546875
4, 0.75390625
5, 0.32421875
6, 0.16015625
7, 0.04296875
8, 0.81640625
9, 0.51171875
10, 0.72265625
11, 0.73046875
12, 0.87890625
13, 0.69921875
14, 0.28515625
15, 0.41796875
16, 0.94140625
17, 0.88671875
18, 0.84765625
19, 0.10546875
20, 0.00390625
21, 0.07421875
22, 0.41015625
23, 0.79296875
24, 0.06640625
25, 0.26171875
26, 0.97265625
27, 0.48046875
28, 0.12890625
29, 0.44921875
30, 0.53515625
31, 0.16796875
32, 0.19140625
33, 0.63671875
34, 0.09765625
35, 0.85546875
36, 0.25390625
37, 0.82421875
38, 0.66015625
39, 0.54296875
40, 0.31640625
41, 0.01171875
42, 0.22265625
43, 0.23046875
44, 0.37890625
45, 0.19921875
46, 0.78515625
47, 0.91796875
48, 0.44140625
49, 0.38671875
50, 0.34765625
51, 0.60546875
52, 0.50390625
53, 0.57421875
54, 0.91015625
55, 0.29296875
56, 0.56640625
57, 0.76171875
58, 0.47265625
59, 0.98046875
60, 0.62890625
61, 0.94921875
62, 0.03515625
63, 0.66796875
64, 0.69140625
65, 0.13671875
66, 0.59765625
67, 0.35546875
68, 0.75390625
69, 0.32421875
70, 0.16015625
71, 0.04296875
72, 0.81640625
73, 0.51171875
74, 0.72265625
75, 0.73046875
76, 0.87890625
77, 0.69921875
78, 0.28515625
79, 0.41796875
80, 0.94140625
81, 0.88671875
82, 0.84765625
83, 0.10546875
84, 0.00390625
85, 0.07421875
86, 0.41015625
87, 0.79296875
88, 0.06640625
89, 0.26171875
90, 0.97265625
91, 0.48046875
92, 0.12890625
93, 0.44921875
94, 0.53515625
95, 0.16796875
96, 0.19140625
97, 0.63671875
98, 0.09765625
99, 0.85546875
100, 0.25390625
